IP|PUERTO|BD|USUARIO|USOS
10.50.71.69|34270|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34274|buro|sysburotienda|1
10.50.71.69|34280|buro|sysburotienda|1
10.50.71.69|12242|buro|sysburotienda|1
10.50.71.69|12246|buro|sysburotienda|1
10.50.71.69|12258|buro|sysburotienda|1
10.50.71.69|12274|buro|sysburotienda|1
10.50.71.69|12282|buro|sysburotienda|1
10.50.71.69|12292|buro|sysburotienda|1
10.50.71.69|12302|buro|sysburotienda|1
10.50.71.69|12306|buro|sysburotienda|1
10.50.71.69|12310|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|7174|buro|sysburotienda|1
10.50.71.69|12324|buro|sysburotienda|1
10.50.71.69|12336|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12342|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12344|buro|sysburotienda|1
10.50.71.69|12352|buro|sysburotienda|1
10.50.71.69|12368|buro|sysburotienda|1
10.50.71.69|12370|buro|sysburotienda|1
10.50.71.69|12386|buro|sysburotienda|1
10.50.71.69|12394|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12408|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38424|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38432|buro|sysburotienda|1
10.30.241.169|55277|buro|sysburotienda|1
10.50.71.69|38450|buro|sysburotienda|1
10.50.71.69|8806|buro|sysburotienda|2
10.50.71.69|8820|buro|sysburotienda|1
10.50.71.69|8836|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|8844|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|21652|buro|sysburotienda|1
10.50.71.69|21664|buro|sysburotienda|1
10.50.71.69|21678|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|21686|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|11720|buro|sysburotienda|1
10.50.71.69|11726|buro|sysburotienda|2
10.50.71.69|11738|buro|sysburotienda|1
10.50.71.69|11750|buro|sysburotienda|1
10.50.71.69|11762|buro|sysburotienda|2
10.50.71.69|11770|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|11780|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|53360|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|53374|buro|sysburotienda|1
10.50.71.69|53386|buro|sysburotienda|1
10.50.71.69|53390|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|53394|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|53404|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|53406|buro|sysburotienda|1
10.50.70.5|49430|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29020|buro|sysburotienda|1
10.50.71.69|29024|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|29036|buro|sysburotienda|1
10.50.71.69|29044|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|5890|buro|sysburotienda|1
10.50.71.69|5896|buro|sysburotienda|1
10.50.71.69|5900|buro|sysburotienda|1
10.50.71.69|16886|buro|sysburotienda|2
10.50.71.69|16902|buro|sysburotienda|1
10.50.71.69|16918|buro|sysburotienda|1
10.50.71.69|16920|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|16924|buro|sysburotienda|1
10.50.71.69|16926|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|27763|buro|sysburotienda|1
10.50.71.69|16930|buro|sysburotienda|1
10.50.71.69|16942|buro|sysburotienda|1
10.50.71.69|16946|buro|sysburotienda|1
10.50.71.69|59526|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59540|buro|sysburotienda|1
10.50.71.69|10796|buro|sysburotienda|1
10.50.71.69|10810|buro|sysburotienda|1
10.50.71.69|10814|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|8469|buro|sysburotienda|1
10.50.71.69|10824|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|39070|buro|sysburotienda|1
10.50.71.69|10838|buro|sysburotienda|1
10.50.71.69|10846|buro|sysburotienda|1
10.50.71.69|10854|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|10866|buro|sysburotienda|1
10.50.71.69|10872|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2498|buro|sysburotienda|1
10.50.71.69|2504|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2512|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|2514|buro|sysburotienda|2
10.50.71.69|2530|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34566|buro|sysburotienda|1
10.50.71.69|34576|buro|sysburotienda|1
10.50.71.69|34584|buro|sysburotienda|1
10.50.71.69|34596|buro|sysburotienda|1
10.50.71.69|34602|buro|sysburotienda|1
10.50.71.69|34608|buro|sysburotienda|1
10.50.71.69|34616|buro|sysburotienda|1
10.50.71.69|34622|buro|sysburotienda|1
10.50.71.69|34630|buro|sysburotienda|1
10.50.71.69|34662|buro|sysburotienda|1
10.50.71.69|34648|buro|sysburotienda|1
10.50.71.69|34642|buro|sysburotienda|1
10.50.71.69|34678|buro|sysburotienda|1
10.50.71.69|34690|buro|sysburotienda|1
10.50.71.69|34706|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34716|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34724|buro|sysburotienda|1
10.50.71.69|34736|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34752|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34768|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34776|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34782|buro|sysburotienda|2
10.50.71.69|34796|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34800|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34810|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34818|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34826|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|6882|buro|sysburotienda|1
10.50.71.69|34840|buro|sysburotienda|1
10.50.71.69|34850|buro|sysburotienda|1
10.50.71.69|34856|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34868|buro|sysburotienda|1
10.50.71.69|34884|buro|sysburotienda|1
10.50.71.69|34890|buro|sysburotienda|1
10.50.71.69|34894|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34906|buro|sysburotienda|1
10.50.71.69|34908|buro|sysburotienda|1
10.50.71.69|34910|buro|sysburotienda|1
10.50.71.69|34914|buro|sysburotienda|1
10.50.71.69|34918|buro|sysburotienda|1
10.50.71.69|34930|buro|sysburotienda|1
10.50.71.69|34944|buro|sysburotienda|1
10.50.71.69|34946|buro|sysburotienda|1
10.50.71.69|34962|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34986|buro|sysburotienda|1
10.50.71.69|34990|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34992|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|8434|buro|sysburotienda|1
10.50.71.69|34998|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35002|infocrediticiacte|sysinfocrediticia|1
10.50.70.24|48314|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6832|buro|sysburotienda|1
10.50.71.69|6848|buro|sysburotienda|1
10.50.71.69|6850|buro|sysburotienda|1
10.50.71.69|6860|buro|sysburotienda|1
10.50.71.69|6852|buro|sysburotienda|1
10.50.71.69|6872|buro|sysburotienda|1
10.50.71.69|6882|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|6898|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6912|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6924|buro|sysburotienda|1
10.50.71.69|6934|buro|sysburotienda|1
10.50.71.69|6940|buro|sysburotienda|1
10.50.71.69|6946|buro|sysburotienda|1
10.50.71.69|6960|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6968|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6972|buro|sysburotienda|1
10.50.71.69|6986|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6992|buro|sysburotienda|1
10.50.71.69|59678|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59694|buro|sysburotienda|1
10.50.71.69|59700|buro|sysburotienda|2
10.50.71.69|59708|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59720|buro|sysburotienda|1
10.50.71.69|59726|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59736|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59748|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59764|buro|sysburotienda|1
10.50.71.69|58320|buro|sysburotienda|1
10.50.71.69|58336|buro|sysburotienda|1
10.50.71.69|58344|buro|sysburotienda|1
10.50.71.69|58346|buro|sysburotienda|1
10.50.71.69|58362|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58370|buro|sysburotienda|1
10.50.71.69|58386|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|29546|buro|sysburotienda|1
10.50.71.69|58398|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58412|buro|sysburotienda|1
10.28.231.46|7548|postgres|sysnagios|1
10.50.71.69|1404|buro|sysburotienda|2
10.50.71.69|1406|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|28836|buro|sysburotienda|1
10.50.71.69|28852|buro|sysburotienda|1
10.50.71.69|25702|buro|sysburotienda|1
10.50.71.69|25718|buro|sysburotienda|1
10.50.71.69|25722|buro|sysburotienda|1
10.50.71.69|25736|buro|sysburotienda|1
10.50.71.69|25752|buro|sysburotienda|1
10.50.71.69|25762|buro|sysburotienda|1
10.50.71.69|25764|buro|sysburotienda|1
10.50.71.69|25778|buro|sysburotienda|1
10.50.71.69|25794|buro|sysburotienda|1
10.50.71.69|25810|buro|sysburotienda|1
10.50.71.69|25820|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25824|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25840|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25848|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25852|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25868|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|62472|buro|sysburotienda|1
10.50.71.69|25880|buro|sysburotienda|1
10.50.71.69|25888|buro|sysburotienda|1
10.50.71.69|25902|buro|sysburotienda|1
10.50.71.69|25910|buro|sysburotienda|1
10.50.71.69|25920|buro|sysburotienda|1
10.50.71.69|25936|buro|sysburotienda|1
10.50.71.69|25942|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25948|buro|sysburotienda|1
10.50.71.69|25952|buro|sysburotienda|1
10.50.71.69|25964|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25978|buro|sysburotienda|1
10.50.71.69|25990|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|25998|buro|sysburotienda|1
10.50.71.69|54600|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|54606|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54616|buro|sysburotienda|1
10.50.71.69|54632|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54654|buro|sysburotienda|1
10.50.71.69|54660|buro|sysburotienda|1
10.50.71.69|54674|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31172|buro|sysburotienda|1
10.50.71.69|31184|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31186|buro|sysburotienda|1
10.50.71.69|31202|buro|sysburotienda|1
10.50.71.69|31210|buro|sysburotienda|1
10.50.71.69|31226|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31232|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31242|buro|sysburotienda|1
10.50.71.69|63344|buro|sysburotienda|1
10.50.71.69|63346|buro|sysburotienda|1
10.50.71.69|63350|buro|sysburotienda|1
10.50.71.69|63360|buro|sysburotienda|1
10.50.71.69|63376|buro|sysburotienda|1
10.50.71.69|63392|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63396|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|1139|buro|sysburotienda|1
10.50.71.69|63398|buro|sysburotienda|1
10.50.71.69|63412|buro|sysburotienda|1
10.50.71.69|30846|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30856|buro|sysburotienda|1
10.50.71.69|30864|buro|sysburotienda|1
10.50.71.69|30874|buro|sysburotienda|1
10.50.71.69|30878|buro|sysburotienda|1
10.50.71.69|30892|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30894|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30910|buro|sysburotienda|1
10.50.71.69|30920|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|17536|buro|sysburotienda|1
10.50.71.69|11706|infocrediticiacte|sysinfocrediticia|2
10.50.70.78|59658|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|11712|buro|sysburotienda|1
10.50.71.69|11724|buro|sysburotienda|1
10.50.71.69|11732|buro|sysburotienda|1
10.50.71.69|11744|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|11752|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17630|buro|sysburotienda|1
10.50.71.69|17642|buro|sysburotienda|1
10.50.71.69|17658|buro|sysburotienda|1
10.50.71.69|17666|buro|sysburotienda|2
10.50.71.69|17672|buro|sysburotienda|1
10.50.71.69|17688|buro|sysburotienda|1
10.50.71.69|17704|buro|sysburotienda|1
10.50.71.69|17710|buro|sysburotienda|1
10.50.71.69|17712|buro|sysburotienda|2
10.50.71.69|17714|buro|sysburotienda|1
10.50.71.69|17720|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17736|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17750|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17758|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|17774|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17790|buro|sysburotienda|2
10.50.71.69|17792|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17800|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|17804|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17816|buro|sysburotienda|1
10.50.71.69|17820|buro|sysburotienda|1
10.50.71.69|17832|buro|sysburotienda|1
10.50.71.69|17848|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17860|buro|sysburotienda|1
10.50.70.14|58374|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17872|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17884|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17888|buro|sysburotienda|1
10.30.241.169|20417|buro|sysburotienda|1
10.50.71.69|17902|buro|sysburotienda|1
10.50.71.69|50690|buro|sysburotienda|1
10.50.71.69|50700|buro|sysburotienda|1
10.50.71.69|50714|buro|sysburotienda|1
10.50.71.69|50718|buro|sysburotienda|1
10.50.71.69|50720|buro|sysburotienda|1
10.50.71.69|50722|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50736|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50746|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50750|buro|sysburotienda|1
10.50.71.69|50766|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46558|buro|sysburotienda|1
10.50.71.69|46560|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46566|buro|sysburotienda|1
10.50.71.69|46582|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46938|buro|sysburotienda|1
10.50.71.69|46946|buro|sysburotienda|1
10.50.71.69|46948|buro|sysburotienda|1
10.50.71.69|46954|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46962|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46966|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|28806|buro|sysburotienda|2
10.50.71.69|28808|buro|sysburotienda|1
10.50.71.69|28812|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|28828|infocrediticiacte|sysinfocrediticia|1
10.50.70.85|33364|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38300|buro|sysburotienda|1
10.50.71.69|38312|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|38326|buro|sysburotienda|1
10.50.71.69|38338|buro|sysburotienda|1
10.50.71.69|38354|infocrediticiacte|sysinfocrediticia|1
10.50.70.81|35454|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31358|buro|sysburotienda|1
10.50.71.69|31362|buro|sysburotienda|1
10.50.71.69|31368|buro|sysburotienda|1
10.50.71.69|31384|buro|sysburotienda|1
10.50.71.69|31394|buro|sysburotienda|1
10.50.71.69|31406|buro|sysburotienda|1
10.50.71.69|31408|buro|sysburotienda|1
10.50.71.69|31412|buro|sysburotienda|1
10.50.71.69|31416|buro|sysburotienda|1
10.50.71.69|31430|buro|sysburotienda|1
10.50.71.69|31440|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31446|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31460|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31466|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31474|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31480|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31494|buro|sysburotienda|1
10.50.71.69|31502|buro|sysburotienda|1
10.50.71.69|31516|buro|sysburotienda|1
10.50.71.69|31528|buro|sysburotienda|1
10.50.71.69|31534|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|19930|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|60798|buro|sysburotienda|1
10.50.71.69|60810|buro|sysburotienda|1
10.50.71.69|60818|buro|sysburotienda|1
10.50.71.69|60820|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|60832|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|60842|buro|sysburotienda|1
10.50.71.69|60858|buro|sysburotienda|1
10.50.71.69|2788|buro|sysburotienda|2
10.50.71.69|2790|buro|sysburotienda|1
10.50.71.69|2794|buro|sysburotienda|1
10.50.71.69|2806|buro|sysburotienda|1
10.50.71.69|2820|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|12201|buro|sysburotienda|1
10.50.71.69|2832|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2844|infocrediticiacte|sysinfocrediticia|1
10.50.70.14|52588|infocrediticiacte|sysinfocrediticia|1
10.28.231.46|18906|postgres|sysnagios|1
10.50.71.69|29516|buro|sysburotienda|1
10.50.71.69|29520|buro|sysburotienda|1
10.50.71.69|29532|buro|sysburotienda|1
10.50.71.69|45632|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45644|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45656|buro|sysburotienda|1
10.50.71.69|45660|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|45670|buro|sysburotienda|1
10.50.71.69|45694|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|18372|buro|sysburotienda|1
10.50.71.69|18388|buro|sysburotienda|1
10.50.71.69|18390|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|28720|buro|sysburotienda|1
10.50.71.69|4704|buro|sysburotienda|1
10.50.71.69|4716|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17260|buro|sysburotienda|1
10.50.71.69|4262|buro|sysburotienda|1
10.50.71.69|4278|buro|sysburotienda|1
10.50.71.69|4292|buro|sysburotienda|1
10.50.71.69|4300|buro|sysburotienda|1
10.50.71.69|4312|buro|sysburotienda|1
10.30.241.175|10847|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4316|buro|sysburotienda|1
10.50.71.69|4318|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4320|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4326|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31306|buro|sysburotienda|1
10.50.71.69|31320|buro|sysburotienda|1
10.50.71.69|31328|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|31340|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|33482|buro|sysburotienda|1
10.50.71.69|31352|buro|sysburotienda|1
10.50.71.69|31364|buro|sysburotienda|1
10.50.71.69|31334|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6174|buro|sysburotienda|1
10.50.71.69|6184|buro|sysburotienda|1
10.50.71.69|6206|buro|sysburotienda|1
10.50.71.69|6212|buro|sysburotienda|1
10.50.71.69|6218|buro|sysburotienda|1
10.50.71.69|6228|buro|sysburotienda|1
10.50.71.69|6238|buro|sysburotienda|1
10.50.71.69|6252|buro|sysburotienda|1
10.50.71.69|6260|buro|sysburotienda|1
10.50.71.69|6268|buro|sysburotienda|1
10.50.71.69|6278|buro|sysburotienda|1
10.50.71.69|6288|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6296|buro|sysburotienda|1
10.50.71.69|6302|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6310|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6316|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6322|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6330|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6338|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|54091|buro|sysburotienda|1
10.50.71.69|6346|buro|sysburotienda|1
10.50.71.69|6350|buro|sysburotienda|1
10.50.71.69|6356|buro|sysburotienda|1
10.50.71.69|6360|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6374|buro|sysburotienda|1
10.50.71.69|6386|buro|sysburotienda|2
10.50.71.69|6398|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6408|buro|sysburotienda|1
10.50.71.69|6424|buro|sysburotienda|1
10.50.71.69|6434|buro|sysburotienda|1
10.50.71.69|6448|buro|sysburotienda|1
10.50.71.69|6450|buro|sysburotienda|1
10.50.71.69|6460|buro|sysburotienda|1
10.50.71.69|6476|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6478|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6492|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6504|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6510|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6520|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6534|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6540|buro|sysburotienda|1
10.50.71.69|6544|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6558|buro|sysburotienda|1
10.50.71.69|6574|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43506|buro|sysburotienda|1
10.50.71.69|43514|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43526|buro|sysburotienda|1
10.50.71.69|43540|buro|sysburotienda|1
10.50.71.69|43546|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43556|buro|sysburotienda|1
10.50.71.69|43572|buro|sysburotienda|1
10.50.71.69|43578|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43594|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43598|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43614|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43624|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43626|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43632|buro|sysburotienda|1
10.50.71.69|43642|buro|sysburotienda|1
10.50.71.69|43644|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43650|buro|sysburotienda|1
10.50.71.69|43652|buro|sysburotienda|1
10.50.71.69|43664|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43670|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43676|buro|sysburotienda|1
10.50.71.69|43684|buro|sysburotienda|1
10.50.71.69|43692|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63850|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63862|buro|sysburotienda|1
10.50.71.69|63868|buro|sysburotienda|1
10.50.71.69|63874|buro|sysburotienda|1
10.50.71.69|63876|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63890|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63900|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63906|buro|sysburotienda|1
10.50.71.69|63914|buro|sysburotienda|1
10.50.71.69|63920|buro|sysburotienda|1
10.50.71.69|63922|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63926|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63936|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63948|buro|sysburotienda|1
10.50.71.69|34016|buro|sysburotienda|1
10.50.71.69|34028|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37450|buro|sysburotienda|1
10.50.71.69|37466|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|37482|buro|sysburotienda|1
10.50.71.69|37496|buro|sysburotienda|1
10.50.71.69|37508|buro|sysburotienda|1
10.50.71.69|37522|buro|sysburotienda|1
10.50.71.69|12026|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|14950|buro|sysburotienda|1
10.50.71.69|12038|buro|sysburotienda|1
10.50.71.69|12044|buro|sysburotienda|1
10.50.71.69|12046|buro|sysburotienda|1
10.50.71.69|12056|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|42873|buro|sysburotienda|1
10.50.71.69|12064|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|1958|buro|sysburotienda|2
10.50.71.69|1960|buro|sysburotienda|1
10.50.71.69|1966|buro|sysburotienda|1
10.50.71.69|1974|buro|sysburotienda|1
10.50.71.69|1988|buro|sysburotienda|1
10.50.71.69|1994|buro|sysburotienda|2
10.50.71.69|2010|buro|sysburotienda|1
10.50.71.69|2022|buro|sysburotienda|1
10.50.71.69|2024|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2036|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2050|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2056|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2060|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2070|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2074|buro|sysburotienda|1
10.50.71.69|2076|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2090|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2102|buro|sysburotienda|1
10.50.71.69|2114|buro|sysburotienda|1
10.50.71.69|2120|buro|sysburotienda|1
10.50.71.69|2122|buro|sysburotienda|1
10.50.71.69|2126|buro|sysburotienda|1
10.50.71.69|2140|buro|sysburotienda|1
10.50.71.69|2148|infocrediticiacte|sysinfocrediticia|1
10.50.70.19|39042|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2162|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|2166|buro|sysburotienda|1
10.50.71.69|2180|buro|sysburotienda|1
10.50.71.69|41808|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|41820|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|41822|buro|sysburotienda|1
10.50.71.69|41838|buro|sysburotienda|1
10.50.71.69|41852|buro|sysburotienda|1
10.50.71.69|41864|infocrediticiacte|sysinfocrediticia|1
10.199.3.82|37452|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|41870|buro|sysburotienda|1
10.50.71.69|46570|buro|sysburotienda|1
10.50.71.69|46574|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27426|buro|sysburotienda|1
10.50.71.69|27442|buro|sysburotienda|1
10.50.71.69|27446|buro|sysburotienda|2
10.50.71.69|27448|infocrediticiacte|sysinfocrediticia|2
10.30.241.169|61120|buro|sysburotienda|1
10.50.71.69|27458|buro|sysburotienda|1
10.50.71.69|2538|buro|sysburotienda|1
10.50.71.69|2542|infocrediticiacte|sysinfocrediticia|1
