IP|PUERTO|BD|USUARIO|USOS
10.30.242.138|25678|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54986|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54992|postgres|sysopsramp|1
10.196.24.231|35920|cartera|sysinternetcartera|1
10.196.42.159|39654|cartera|syscuentaweb|1
10.32.46.84|64177|template1|sysmesaayuda2008|1
10.32.46.84|64178|template1|sysmesaayuda2008|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34886|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34898|postgres|sysopsramp|1
10.28.226.149|9036|cartera|syscuenta|2
10.196.42.162|40900|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45318|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45320|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52792|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52806|postgres|sysopsramp|1
10.196.24.199|52202|cartera|sysinternetcartera|1
10.30.242.137|53746|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55502|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55516|postgres|sysopsramp|1
10.30.242.133|7216|cartera|syssoabus|1
10.28.226.149|53688|cartera|syscuenta|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33702|postgres|sysopsramp|1
10.196.24.199|53314|cartera|sysinternetcartera|1
10.196.42.155|36114|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42442|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42450|postgres|sysopsramp|1
10.196.24.199|53908|cartera|sysinternetcartera|1
10.30.242.132|20438|cartera|syssoabus|1
10.50.108.39|53242|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53666|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53680|postgres|sysopsramp|1
10.30.242.138|36158|cartera|syssoabus|1
10.196.78.31|37934|cartera|systiendacarteratdas|1
10.196.42.160|49416|cartera|syscuentaweb|1
10.28.226.149|13332|cartera|systiendacartera|3
10.28.226.149|13346|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60932|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|60936|postgres|sysopsramp|1
10.50.108.39|48972|cartera|sysreplicacioncartera|1
127.0.0.1|42248|cartera|sysreplicacioncartera|1
10.50.108.39|15984|cartera|sysreplicacioncartera|1
10.196.42.162|50222|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37006|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37012|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37358|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37362|postgres|sysopsramp|1
10.31.176.137|51434|cartera|syssistemascarteras|1
10.196.42.155|43554|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59344|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59352|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39772|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39784|postgres|sysopsramp|1
10.196.24.199|38288|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|47502|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|47518|postgres|sysopsramp|1
10.196.42.155|50420|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55460|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55472|postgres|sysopsramp|1
10.196.24.199|38304|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50008|postgres|sysopsramp|1
10.30.242.137|47362|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55044|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55046|postgres|sysopsramp|1
10.196.24.231|60674|cartera|sysinternetcartera|1
10.30.242.132|48358|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52224|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52234|postgres|sysopsramp|1
10.196.42.160|36540|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56326|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56328|postgres|sysopsramp|1
10.30.242.133|9876|cartera|syssoabus|1
10.50.108.39|18718|cartera|sysreplicacioncartera|1
10.30.242.138|24942|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53096|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53106|postgres|sysopsramp|1
10.196.78.7|55640|cartera|systiendacarteratdas|1
10.196.78.28|58894|cartera|systiendacarteratdas|1
10.196.42.160|33558|cartera|syscuentaweb|1
10.28.226.149|62414|cartera|systiendacartera|1
10.28.226.149|62430|cartera|systiendacartera|1
10.28.226.149|62438|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43888|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43900|postgres|sysopsramp|1
10.50.108.39|56810|cartera|sysreplicacioncartera|1
127.0.0.1|7392|cartera|sysreplicacioncartera|1
10.50.108.39|24120|cartera|sysreplicacioncartera|1
10.196.42.159|34036|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55166|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55174|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54076|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54082|postgres|sysopsramp|1
10.196.42.157|50032|cartera|syscuentaweb|1
10.30.242.138|62050|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55240|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55250|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42052|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42058|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39810|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39824|postgres|sysopsramp|1
10.31.176.137|52203|cartera|syssistemascarteras|1
10.196.42.159|39646|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55788|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55802|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39894|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39896|postgres|sysopsramp|1
10.30.242.132|21562|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46788|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46790|postgres|sysopsramp|1
10.196.24.199|53384|cartera|sysinternetcartera|1
10.196.42.160|38888|cartera|syscuentaweb|1
10.30.242.137|46044|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55956|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|55966|postgres|sysopsramp|1
10.196.42.160|40616|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37424|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37434|postgres|sysopsramp|1
10.30.242.133|55976|cartera|syssoabus|1
10.50.108.39|17236|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34380|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34384|postgres|sysopsramp|1
10.30.242.132|16558|cartera|syssoabus|1
10.196.78.7|60738|cartera|systiendacarteratdas|1
10.196.78.28|60108|cartera|systiendacarteratdas|1
10.28.226.149|56196|cartera|systiendacartera|1
10.28.226.149|56210|cartera|systiendacartera|1
10.28.226.149|56220|cartera|systiendacartera|1
10.28.226.149|51892|cartera|systiendacartera|1
10.28.226.149|51898|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42160|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42162|postgres|sysopsramp|1
10.50.108.39|52466|cartera|sysreplicacioncartera|1
10.50.108.39|55600|cartera|sysreplicacioncartera|2
10.50.108.39|49514|cartera|sysreplicacioncartera|1
10.196.42.157|36372|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46704|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46710|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56794|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56802|postgres|sysopsramp|1
10.31.176.137|64519|cartera|syssistemascarteras|1
10.196.42.162|33932|cartera|syscuentaweb|1
10.30.242.138|49116|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39430|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39432|postgres|sysopsramp|1
vm-hcl-appdynamic-be-prod-02.us-central1-a.c.cpl-ec-hcl-be-prod-06072023.internal|4218|postgres|sysappdynamics|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43948|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43950|postgres|sysopsramp|1
10.196.24.199|50638|cartera|sysinternetcartera|1
10.196.24.199|50690|cartera|sysinternetcartera|1
10.196.24.199|50776|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33088|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|33090|postgres|sysopsramp|1
10.196.24.231|50514|cartera|sysinternetcartera|1
10.196.42.162|54084|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34746|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|34750|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52970|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52980|postgres|sysopsramp|1
10.30.242.132|61524|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46088|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46090|postgres|sysopsramp|1
10.196.42.155|48792|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39162|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39172|postgres|sysopsramp|1
10.196.42.162|49656|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50350|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|50356|postgres|sysopsramp|1
10.30.242.133|34472|cartera|syssoabus|1
10.50.108.39|33354|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59232|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|59244|postgres|sysopsramp|1
10.196.78.3|51210|cartera|systiendacarteratdas|1
10.28.226.149|58714|cartera|systiendacartera|2
10.28.226.149|58716|cartera|systiendacartera|1
10.28.226.149|58730|cartera|systiendacartera|2
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45118|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45120|postgres|sysopsramp|1
10.196.24.199|46238|cartera|sysinternetcartera|1
10.50.108.39|65158|cartera|sysreplicacioncartera|1
10.50.108.39|52772|cartera|sysreplicacioncartera|2
10.50.108.39|3494|cartera|sysreplicacioncartera|1
10.196.42.159|53750|cartera|syscuentaweb|1
10.30.242.132|44334|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57758|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57774|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42972|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42980|postgres|sysopsramp|1
10.196.42.159|45454|cartera|syscuentaweb|1
10.30.242.133|13110|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56404|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|56416|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44318|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44322|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46940|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46942|postgres|sysopsramp|1
10.196.24.199|56114|cartera|sysinternetcartera|1
10.196.42.155|57092|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48966|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|48972|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46944|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|46948|postgres|sysopsramp|1
10.30.242.133|55584|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38996|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|39004|postgres|sysopsramp|1
10.196.42.155|59866|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54880|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54892|postgres|sysopsramp|1
10.196.42.157|37914|cartera|syscuentaweb|1
10.30.242.138|28574|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58048|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|58050|postgres|sysopsramp|1
10.30.242.132|61364|cartera|syssoabus|1
10.31.176.135|64769|cartera|syssistemascarteras|1
10.31.176.135|57242|cartera|syssistemascarteras|1
10.50.108.39|39878|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40948|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40952|postgres|sysopsramp|1
10.30.242.137|51574|cartera|syssoabus|1
10.196.78.14|55890|cartera|systiendacarteratdas|1
10.28.226.149|17016|cartera|systiendacartera|1
10.28.226.149|17024|cartera|systiendacartera|1
10.28.226.149|39560|cartera|systiendacartera|1
10.28.226.149|39572|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51486|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51494|postgres|sysopsramp|1
10.50.108.39|7240|cartera|sysreplicacioncartera|1
127.0.0.1|53584|cartera|sysreplicacioncartera|1
10.50.108.39|26992|cartera|sysreplicacioncartera|1
10.50.108.39|9578|cartera|sysreplicacioncartera|1
10.196.42.160|51884|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43298|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|43306|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37868|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37876|postgres|sysopsramp|1
10.196.42.159|35944|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51618|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51626|postgres|sysopsramp|1
10.196.24.199|40398|cartera|sysinternetcartera|1
10.30.242.138|12416|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51386|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|51402|postgres|sysopsramp|1
10.196.24.199|39886|cartera|sysinternetcartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52146|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52160|postgres|sysopsramp|1
10.196.42.159|50992|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40322|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|40332|postgres|sysopsramp|1
10.32.46.84|52207|template1|sysmesaayuda2008|1
10.32.46.84|52434|template1|sysmesaayuda2008|1
10.32.46.84|52564|template1|sysmesaayuda2008|1
10.32.46.84|52572|template1|sysmesaayuda2008|1
10.32.46.84|52596|template1|sysmesaayuda2008|1
10.32.46.84|52598|cartera|sysmesaayuda2008|1
10.32.46.84|52599|cartera|sysmesaayuda2008|1
10.196.42.157|46650|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42164|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42178|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45952|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|45966|postgres|sysopsramp|1
10.196.42.162|41670|cartera|syscuentaweb|1
10.30.242.133|40508|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52810|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52824|postgres|sysopsramp|1
10.31.176.135|52277|cartera|syssistemascarteras|1
10.31.176.135|52431|cartera|syssistemascarteras|1
10.196.42.159|33576|cartera|syscuentaweb|1
10.30.242.138|7254|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53246|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|53262|postgres|sysopsramp|1
127.0.0.1|15528|cartera|sysreplicacioncartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36816|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|36818|postgres|sysopsramp|1
10.196.24.199|45060|cartera|sysinternetcartera|1
10.30.242.132|40072|cartera|syssoabus|1
10.196.78.15|34628|cartera|systiendacarteratdas|1
10.28.226.149|46752|cartera|systiendacartera|1
10.28.226.149|46762|cartera|systiendacartera|1
10.28.226.149|46764|cartera|systiendacartera|1
10.28.226.149|62334|cartera|systiendacartera|1
10.28.226.149|62348|cartera|systiendacartera|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44116|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44124|postgres|sysopsramp|1
10.50.108.39|37832|cartera|sysreplicacioncartera|1
10.50.108.39|48032|cartera|sysreplicacioncartera|1
10.50.108.39|53748|cartera|sysreplicacioncartera|1
10.50.108.39|38096|cartera|sysreplicacioncartera|1
10.196.42.157|43736|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57030|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37596|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|37612|postgres|sysopsramp|1
10.196.42.160|44666|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57466|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|57476|postgres|sysopsramp|1
10.196.42.160|59102|cartera|syscuentaweb|1
10.196.42.157|42326|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42348|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|42362|postgres|sysopsramp|1
10.30.242.132|19068|cartera|syssoabus|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38508|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|38510|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|47944|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|47952|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54662|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|54674|postgres|sysopsramp|2
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44652|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|44668|postgres|sysopsramp|1
10.196.24.231|51870|cartera|sysinternetcartera|1
10.196.42.157|35898|cartera|syscuentaweb|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52082|postgres|sysopsramp|1
vm-opsramp-nttdata-prod-01.us-central1-a.c.cpl-mon-nttdata-prod-22012024.internal|52092|postgres|sysopsramp|1
10.196.42.162|51820|cartera|syscuentaweb|1
